微博正文,是否原创,发布时间,发布工具,点赞数,转发数,评论数
",国土部,土地市场未出现过热,国土资源部有关负责人表示,近两个月房企拿地虽有增多,但底价或低溢价成交仍是主流,地价总体平稳,尚未出现过热,国土资源部将进一步均衡供地,稳定地价,防违规用地,防异常交易,处置闲置土地和打击囤地炒地,稳定土地市场,",True,2012-09-27 08:57,微博 weibo.com,0,86,94
",酸碱体质,纯属商业噱头,酸性体质是百病之源,的说法时有耳闻,人民日报,求证,栏目记者采访了解,酸性体质导致肿瘤,是吓唬人,中西医都没有,酸碱体质,概念,食物对人体影响微乎其微,人体可自行调节平衡,不应盲目购买食用排酸保健品或碱性营养剂,",True,2012-09-27 08:02,微博 weibo.com,9,1284,396
",外交部回应日首相联大演讲,做法自欺欺人,日本首相野田佳彦联大演讲时提及应按国际法规则解决有关领土归属问题,外交部表示,领土归属问题应根据历史和法理依据加以解决,个别国家罔顾历史和国际法,公然侵犯他国领土主权,却搬出国际法规则作幌子,这种做法自欺欺人,",True,2012-09-27 07:16,微博 weibo.com,6,315,296
",新闻史上的今天,2008年9月27日下午,中国观众通过直播目睹了航天员翟志刚离开,神舟七号,舱门,实现中国人首次,漫步,太空的过程,人民日报,刊发特写,五星红旗太空飘扬,和社论,飞天路上的壮丽凯歌,评价说,太空迈出一小步,中国前进一大步,中国新闻史学会供稿,图片来自网络,原图,",True,2012-09-27 07:02,微博 weibo.com,4,270,179
",你好,明天,双节并至,许多大城市拥堵不堪,车流骤增,秋雨复来,堵车固有客观原因,然而,车水马龙中,礼尚往来的公车有多少,又有多少礼物进了寻常百姓家,年年岁岁最堵周,考验交通管理,拷问社会风气,节日文化需回归本义,官场文化要正本清源,就像中秋明月,斫去铅华,让世间清光朗照,安,原图,",True,2012-09-26 23:38,微博 weibo.com,49,6879,1355
",国务院安委会挂牌督办武汉升降机坠落事故,国务院安委会办公室日前通报武汉,9,13,升降机坠落事故指出,事故造成19名作业人员死亡,暴露出建筑施工企业现场安全管理不力,当地政府相关部门安全监管不到位等问题,国务院安委会已对该起事故的查处实行挂牌督办,查处结果将及时向社会公布,",True,2012-09-26 22:56,媒体版微博,3,179,162
",微议录,容不得不同声音的社会非常危险,事实上,所谓的社会,负能量,往往也具有,正功能,感谢网友,孟非,沈贤志de微博,想去北极的熊,Haiying0330,薛蛮子,蓝月伯爵,庄子慎之,顿珠欣语,Go,Goal,Taro2011,暗夜伯爵,就社会正负能量,购票难等话题发表的微议妙语,期待更多网友参与讨论,原图,",True,2012-09-26 22:36,媒体版微博,5,332,238
",中石化回应环保问题,责成下属三企业停产整顿,9月26日,央视报道国家环保部环境安全百日大检查监督组对中国石化在广东省的三家下属企业提出批评,视频点这里",True,2012-09-26 22:12,微博 weibo.com,2,327,167
",广东拟禁服务行业无偿提供一次性消费品,据新华社,为减少一次性消费品造成的浪费,今后,广东省拟规定餐饮,娱乐等服务性行业不得无偿提供餐具,牙具,拖鞋等一次性消费品,若违反规定,由县级以上人民政府循环经济发展综合管理部门责令改正,拒不改正的处以一万元以下罚款,这样的规定,您赞成吗,原图,",True,2012-09-26 21:45,媒体版微博,7,437,574
",荧屏同质题材,扎堆,让观众反胃,题材盲目跟风,翻拍扎堆,甚至模仿抄袭,尽管我国每年生产上万集电视剧,观众却感觉,无剧可看,业内人士认为,要改变这一现状,要从法律,政策,市场等方面营造保护原创的大环境,与其频繁模仿经典剧,不如让自己的原创作品成为经典,",True,2012-09-26 21:07,媒体版微博,0,302,208
"转发理由,北京,节前启动最高交通疏导方案,据新华社,北京交管部门26日表示,针对中秋和国庆节前首都交通流量激增的情况,交管部门将根据情况在早晚高峰启动最高等级交通疏导方案,北京市7000余名交警将全部投入一线,同时利用科技系统实时监测全市道路交通情况,对交通压力大的地区和路段适时分流疏导,原始用户,交通北京,转发内容,出行提示,交通指数现在已达到9,6,当前本市全路网交通指数已经达到9,6,处于严重拥堵状态,五环以内更加拥堵,全路网平均车速只有13,7km,h,市交通委建议您错时出行,避开晚高峰拥堵时段,越是拥堵,越要注意安全,实时路况请查询,",False,2012-09-26 20:29,政府版微博,1,102,95
",中央国家机关11个部门首批试用新能源电动公车,据新华社,国家发展改革委,科技部,工信部,国家民委,财政部,国土资源部,住房和城乡建设部等中央国家机关11个部门首批试用23辆新能源电动汽车作为公务用车,试用期限为1年,截至目前,已经完成了充电设施建设,并启动了相关运营服务,原图,",True,2012-09-26 20:01,微博 weibo.com,1,305,159
",揭密,辽宁舰,前身,瓦良格,如何来到中国,2001年11月1日上午8时,没有动力的,瓦良格,在11艘拖船和12艘救难,消防船的前呼后拥下,进入曲折狭长的博斯普鲁斯海峡,在穿越连接欧亚长达2800米的博斯普鲁斯海峡大桥时,16名领航员和250名专家参加了护航工作,",True,2012-09-26 19:43,媒体版微博,2,236,164
",月饼券,纸上谈饼,滋生灰色利益链,靠,黄牛,搭桥,一张张月饼券给消费者带来便利的同时,也孕育了一条灰色利益链,保守估计,黄牛倒手月饼券一般能获得票面价格5,10,左右利润,而厂家则能获取10,以上的,净利润,专家指出,空赚经济,的背后,是礼品经济的放大效应,",True,2012-09-26 18:44,微博 weibo.com,0,199,100
",国家药监局联手搜索引擎,推药品信息查询平台,26日,国家药监局,即刻搜索在京宣布,将联手打造,权威药品信息查询平台,该平台收录国家药监局2008年以来所有网络药店认证信息和188000余条药品信息,消费者可以通过药店或药品名查到官方认证信息,为打击非法药店和伪劣药物提供辅助手段,原图,",True,2012-09-26 18:00,微博 weibo.com,0,1290,147
",拿什么拯救A股,26日,A股失守2000点,纵向看,上证综指创下了3年半以来的新低,横向比,A股熊居全球,在经济复苏前景堪忧,投资者信心低迷的背景下,投融资平衡,发行制度,分红制度,退市制度等一系列改革引发讨论,就目前市场颓势而言,有效提振尚待经济基本面的好转,",True,2012-09-26 17:23,媒体版微博,6,531,375
",白银屈盛煤矿事故5名责任人被刑拘,人民日报记者银燕从白银屈盛煤矿事故救援现场获悉,据白银市平川区公安局介绍,公安部门已经对生产矿长等5名责任人实施刑事拘留,目前事故原因仍在调查之中,受伤的14名矿工正在靖远煤业集团总医院接受治疗,26日上午,医院专家对其中4名危重伤员进行了集体会诊,",True,2012-09-26 16:46,媒体版微博,0,55,40
",公益律师佟丽华,卖掉房子也没想过放弃,出生于河北农村的佟丽华,创办了国内第一家专门为农民工提供法律援助的机构,从事公益法律服务14年,办案近万件,他说,在一个法治时代,法治要给弱势群体以希望,信心和保障,让普通百姓看到,正义是可以依靠法治实现的,",True,2012-09-26 16:29,媒体版微博,0,436,243
",甘肃拟出台国内首部专门条例规范公众参与立法,甘肃省公众参与制定地方性法规条例,草案,近日提请省人大常委会审议,其中规定,公众可以通过信函,传真,电子邮件,电话,面谈,参加相关会议等形式,表达立法意愿,提出具体意见和建议,这是国内首部引导,鼓励和规范公众参与立法的地方条例,原图,",True,2012-09-26 15:44,媒体版微博,1,113,69
",12306,如何破解,逢节堵,双节,将至,历经多次升级的铁道部订票网站仍然拥堵,专家建议,应推动火车票网上销售开放化,同时,票源信息不透明也导致旅客盲目上网抢票,服务器扩容的同时,应将火车票在各地区分配数量,坐卧票比例等信息实时公布,让旅客,心中有数,",True,2012-09-26 15:03,微博 weibo.com,0,193,236
",国台办,大陆公务船将为台湾渔民提供服务,在国台办26日例行新闻发布会上,发言人范丽青表示,钓鱼岛海域是中国渔民的传统渔场,海峡两岸渔民前往捕鱼天经地义,大陆公务船已经并将继续在该海域巡航执法,护渔维权,也为两岸渔民提供服务,",True,2012-09-26 14:12,微博 weibo.com,1,278,227
",购票钓鱼网站五大陷阱要警惕,黄金周临近,票务类钓鱼网站层出不穷,网络安全专家提醒,票务类钓鱼网站的攻击手段主要有超低价购票,热门路线机票转让,克隆正规网站,个人网站冒充机票代售机构,虚假客服热线五大类别,网购时需小心甄别,via新华社,原图,",True,2012-09-26 13:09,媒体版微博,1,105,59
",国务院,严格执行低保审核公示制度,中国政府网消息,国务院下发意见,规范低保审批程序,严禁不经调查直接将任何群体或个人纳入低保范围,严格执行低保审核审批公示制度,同时保护低保对象的个人隐私,充分发挥舆论监督的重要作用,对于媒体发现揭露的问题,及时查处并公布处理结果,",True,2012-09-26 11:35,媒体版微博,1,121,98
",中国好声音,新华视点,每年三季度一直到所谓,金九银十,是项目落地,工程动工的高峰,也是一些地方政府违法用地,征地拆迁冲突集中反弹阶段,行政权力直接介入土地征用等经济过程,不但违背市场规律,造成资源浪费,而且为腐败滋生提供土壤,权大于法,的做法,再也不能继续了,原图,",True,2012-09-26 10:58,微博 weibo.com,1,155,131
",谁在买,黄金月饼,中秋前夕,有公司推出多款真金白银制造的月饼,销售人员介绍,价格最贵的黄金月饼,一套售价47620元,不过银月饼卖得最好,业内人士表示,严格来讲,金银月饼是一种金银工艺品,价格远远背离了金银本身的价格,不具备投资价值,中国经济周刊,",True,2012-09-26 10:20,媒体版微博,0,168,143
"转发理由,杨洁篪,日方必须承担全部责任,杨洁篪强调,当前事态是日方一手挑起的,日方必须为此承担全部责任,日方必须正视现实,打消幻想,采取切实措施纠正错误,停止一切损害中国领土主权的行为,只有这样,才能使两国关系重返健康稳定发展的轨道,",False,2012-09-26 09:42,媒体版微博,4,143,196
",杨洁篪应约会见日外相就钓鱼岛问题表明立场,新华社消息,中国外交部长杨洁篪25日在纽约联合国总部应约会见日本外相玄叶光一郎,就钓鱼岛问题表明严正立场,",True,2012-09-26 08:55,微博 weibo.com,2,316,213
",中国发展航母绝非对外,展示肌肉,辽宁舰,入役是中国海军建设中重要而正常的动作,中国发展航母,绝非对外,展示肌肉,中国防御性国防政策,不会因个别新型武器装备出现而改变,作为维护和平稳定的重要力量,中国发展航母是对世界和平更大的历史担当,",True,2012-09-26 08:32,微博 weibo.com,6,2940,1558
",牢记出发的原点,开会,原点是推动工作,有些地方却会议泛滥,开展考核,原点是创先争优,有些地方却为争,头彩,到处跑关系,很多政策,出发点是好的,走着走着就变了形,唯有回拨到出发的原点,才不会发生,豆腐渣,似的工程,才不会出现荒山刷绿漆的荒唐事,",True,2012-09-26 07:49,微博 weibo.com,3,548,230
",新闻史上的今天,1960年9月26日,美国举办了首次总统选举电视辩论,两党候选人尼克松和肯尼迪在水银灯下唇枪舌剑,都想借此吸引占美国人口80,的电视观众选票,前者神情局促输掉选举,后者谈笑风生成功当选,结果让后来竞选者越发重视这一媒介政治仪式,中国新闻史学会供稿,图片来自网络,原图,",True,2012-09-26 07:01,微博 weibo.com,3,270,176
",你好,明天,中国航母梦,今朝终得圆,欣喜之余,我们当清醒,是改建航母,不是自建航母,是走向深蓝的关键,但只是第一步,今天的中国,能为全球生产衬衣袜子,却造不出一流的发动机,支撑世界第二大经济体的,更多的是成本和数量,从大国到强国,市场换不来,花钱买不到,自主创新,时不我待,安,原图,",True,2012-09-25 23:52,微博 weibo.com,15,2553,1143
